* #    mass     width   decay prod   decay angle
  1    0.0       0.      0  0  0      0       
  2    0.000511  0.      0  0  0      0       
  3    0.000511  0.      0  0  0      0       
  4    0.0       0.      0  0  0      0       
  5    0.1057    0.      0  0  0      0       
  6    0.1057    0.      0  0  0      0       
  7    0.1350    0.      0  0  0      0       
  8    0.1396    0.      0  0  0      0       
  9    0.1396    0.      0  0  0      0       
 13    0.9396    0.      0  0  0      0       
 14    0.9383    0.      0  0  0      0       
 17    0.5475    0.      0  0  0      0       
 33    0.782     0.      0  0  0      0         
 34    1.0194    0.      0  0  0      0 
 35    0.9578    0.      0  0  0      0 
 42    0.7755    0.      0  0  0      0 
 43    0.7755    0.      0  0  0      0 
 44    0.7755    0.      0  0  0      0 
